task_id,policy_id,fqe_method,seed_count,fqe_value_mean,fqe_value_std,fqe_value_min,fqe_value_max,finite_all_seeds,claim_boundary
kdd2027_ami_hemodynamic_compact_3bin,d3rlpy_nfq__seed_3408,linear_fqe,3,0.05839450657367706,0.027859069690809927,0.035093069076538086,0.08925225585699081,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,d3rlpy_nfq__seed_3411,linear_fqe,3,0.07760995874802272,0.006751072697894454,0.07106280326843262,0.0845479667186737,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,d3rlpy_nfq__seed_3414,linear_fqe,3,0.07133719325065613,0.0175887470605611,0.05833715200424194,0.09135065972805023,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,local_bcq__seed_3408,linear_fqe,3,0.08968711147705714,0.002074435755935896,0.08735834807157516,0.09133721888065338,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,local_bcq__seed_3411,linear_fqe,3,0.08832719425360362,0.0023377871435005613,0.08576855063438416,0.09035167098045349,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,local_bcq__seed_3414,linear_fqe,3,0.08938778688510259,0.002090920377054442,0.08705513179302216,0.09109354764223099,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,local_cql__seed_3408,linear_fqe,3,0.08957210183143616,0.0012511402368092974,0.08813408762216568,0.09041126817464828,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,local_cql__seed_3411,linear_fqe,3,0.08461066583792369,0.0011639152038527042,0.08358469605445862,0.08587547391653061,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,local_cql__seed_3414,linear_fqe,3,0.08803504208723704,0.0013780358927499555,0.08645378053188324,0.08897959440946579,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,local_dqn__seed_3408,linear_fqe,3,0.29137976964314777,0.015447310036403379,0.28143101930618286,0.3091754615306854,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,local_dqn__seed_3411,linear_fqe,3,0.4146593411763509,0.02710552304559699,0.38990193605422974,0.44362154603004456,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,local_dqn__seed_3414,linear_fqe,3,0.05988596752285957,0.010082588523172824,0.04939239099621773,0.06949993222951889,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,local_naive_controls__behavior_nn,linear_fqe,3,0.08642751723527908,0.0020860028993038224,0.08401886373758316,0.08764596283435822,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,local_naive_controls__max_action,linear_fqe,3,0.0031948453979566693,0.017763544968836063,-0.011884365230798721,0.022776318714022636,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,local_naive_controls__no_min_action,linear_fqe,3,0.09085717797279358,0.0010490516572987255,0.09008734673261642,0.09205204993486404,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,local_naive_controls__random_supported,linear_fqe,3,0.1709208538134893,0.0111532316591125,0.1634541004896164,0.18374159932136536,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,local_naive_controls__severity_threshold_fixed_rule,linear_fqe,3,0.10636830081542333,0.008064423545615821,0.0996619313955307,0.11531642824411392,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,reassessdtr_naive_controls__max_action,linear_fqe,3,0.0031948453979566693,0.017763544968836063,-0.011884365230798721,0.022776318714022636,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,reassessdtr_naive_controls__no_min_action,linear_fqe,3,0.09085717797279358,0.0010490516572987255,0.09008734673261642,0.09205204993486404,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,reassessdtr_naive_controls__random_supported,linear_fqe,3,0.1709208538134893,0.0111532316591125,0.1634541004896164,0.18374159932136536,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,reassessdtr_naive_controls__severity_threshold_fixed_rule,linear_fqe,3,0.10636830081542333,0.008064423545615821,0.0996619313955307,0.11531642824411392,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,reassessdtr_supervised__seed_3408,linear_fqe,3,0.09080543369054794,0.008973859906130456,0.08044591546058655,0.0961863100528717,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,reassessdtr_supervised__seed_3411,linear_fqe,3,0.09437106053034465,0.009144131518865084,0.08381277322769165,0.09973427653312683,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,reassessdtr_supervised__seed_3414,linear_fqe,3,0.09354907770951588,0.009140052363408462,0.08299649506807327,0.09897638857364655,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,reassessdtr_value_learning__seed_3408,linear_fqe,3,0.05839450657367706,0.027859069690809927,0.035093069076538086,0.08925225585699081,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,reassessdtr_value_learning__seed_3411,linear_fqe,3,0.07760995874802272,0.006751072697894454,0.07106280326843262,0.0845479667186737,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,reassessdtr_value_learning__seed_3414,linear_fqe,3,0.07133719325065613,0.0175887470605611,0.05833715200424194,0.09135065972805023,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,soft_spibb__seed_3408,linear_fqe,3,0.08953746656576793,0.0026160705141714613,0.08652876317501068,0.09127549082040787,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,soft_spibb__seed_3411,linear_fqe,3,0.08826640496651332,0.002412609011847396,0.08557348698377609,0.0902307853102684,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,soft_spibb__seed_3414,linear_fqe,3,0.08788890391588211,0.002186835968416373,0.08547952026128769,0.08974812179803848,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,spibb__seed_3408,linear_fqe,3,0.03321023906270663,0.009695738293144317,0.022848203778266907,0.04206256568431854,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,spibb__seed_3411,linear_fqe,3,0.07702901462713878,0.007067015292798629,0.06896008551120758,0.08211798965930939,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_ami_hemodynamic_compact_3bin,spibb__seed_3414,linear_fqe,3,0.11189831793308258,0.00864972818450219,0.10196484625339508,0.11776638776063919,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,author_discrete_bcq_spotcheck__seed_3408,linear_fqe,3,0.09416447579860687,0.004734254581894501,0.08888644725084305,0.09803636372089386,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,author_discrete_bcq_spotcheck__seed_3411,linear_fqe,3,0.0937574952840805,0.004713233422829123,0.08852379024028778,0.09766694903373718,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,author_discrete_bcq_spotcheck__seed_3414,linear_fqe,3,0.0922173336148262,0.004454326468076425,0.08728642016649246,0.09594991058111191,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_bc__seed_3408,linear_fqe,3,0.10328724483648936,0.007150324050191012,0.09503130614757538,0.10749731957912445,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_bc__seed_3411,linear_fqe,3,0.10357920825481415,0.007128106709118271,0.0953485444188118,0.1077396497130394,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_bc__seed_3414,linear_fqe,3,0.10390981286764145,0.00722268991321884,0.09556986391544342,0.10811425745487213,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_bcq__seed_3408,linear_fqe,3,0.10733141253391902,0.0065757905149914885,0.0997389405965805,0.11121010035276413,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_bcq__seed_3411,linear_fqe,3,0.1145539532105128,0.009656945287523616,0.10348483175039291,0.1212557777762413,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_bcq__seed_3414,linear_fqe,3,0.10235740741093953,0.007836640682439373,0.09331165254116058,0.10708927363157272,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_cql__seed_3408,linear_fqe,3,0.08607740700244904,0.0041130557063394435,0.08190394192934036,0.09012726694345474,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_cql__seed_3411,linear_fqe,3,0.08721809337536494,0.004139657804872256,0.08294042944908142,0.09120434522628784,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_cql__seed_3414,linear_fqe,3,0.08639645576477051,0.00425953848861135,0.08204140514135361,0.09055358171463013,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_decision_transformer__seed_3408,linear_fqe,3,0.09021628896395366,0.004296401744285891,0.08561738580465317,0.09412714838981628,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_decision_transformer__seed_3411,linear_fqe,3,0.08877922594547272,0.004189226175436711,0.08434394747018814,0.09266894310712814,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_decision_transformer__seed_3414,linear_fqe,3,0.08685977260271709,0.004095625103534674,0.08267831802368164,0.09086380153894424,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_sac__seed_3408,linear_fqe,3,0.10504126300414403,0.00758846449159807,0.09628007560968399,0.10954830795526505,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_sac__seed_3411,linear_fqe,3,0.10488995164632797,0.0074743347946112215,0.0962604433298111,0.10932458192110062,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_discrete_sac__seed_3414,linear_fqe,3,0.1046300729115804,0.007446345263082917,0.09603296965360641,0.10905279964208603,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_double_dqn__seed_3408,linear_fqe,3,0.11306372781594594,0.01024158299276412,0.10136225819587708,0.12039659917354584,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_double_dqn__seed_3411,linear_fqe,3,0.09483040620883305,0.004864927697347815,0.08940810710191727,0.09881298243999481,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_double_dqn__seed_3414,linear_fqe,3,0.09197721133629481,0.004631485365760348,0.08683362603187561,0.0958171933889389,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_dqn__seed_3408,linear_fqe,3,0.10496514787276585,0.007077448249511165,0.09679313004016876,0.10911334306001663,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_dqn__seed_3411,linear_fqe,3,0.09358381728331248,0.004694834191741861,0.08836270868778229,0.0974578931927681,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_dqn__seed_3414,linear_fqe,3,0.09078507870435715,0.004533262221085524,0.08580975979566574,0.09468168020248413,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_nfq__seed_3408,linear_fqe,3,0.10485708216826121,0.006780928788687099,0.09702734649181366,0.10882119089365005,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
kdd2027_hf_diuretic_binary,d3rlpy_nfq__seed_3411,linear_fqe,3,0.10188170522451401,0.005606029519712097,0.09544646739959717,0.10570624470710754,True,"Offline policy and OPE diagnostics under the frozen benchmark contract only. Treatment recommendation, causal value, counterfactual benefit, policy optimization, clinical utility, and autonomous-decision claims remain blocked."
