experiment_id,task_id,card_id,baseline_id,baseline_name,implementation_label,baseline_status,failure_reason,seed_count,parameter_count,runtime_seconds_total,training_note,one_step_rmse_mean,one_step_rmse_std,one_step_mae_mean,one_step_mae_std,one_step_gain_over_persistence_mean,one_step_gain_over_persistence_std,one_step_observed_vs_shuffled_gain_mean,one_step_observed_vs_shuffled_gain_std,one_step_gain_vs_no_action_mean,one_step_gain_vs_no_action_std,one_step_nll_mean,one_step_nll_std,one_step_cov90_mean,one_step_cov90_std,one_step_width90_mean,one_step_width90_std,one_step_dynamic_rmse_mean,one_step_dynamic_mae_mean,one_step_sparse_labs_rmse_mean,one_step_sparse_labs_mae_mean,one_step_action_relevant_rmse_mean,one_step_action_relevant_mae_mean,open_loop_rmse_mean,open_loop_rmse_std,open_loop_mae_mean,open_loop_mae_std,open_loop_gain_over_persistence_mean,open_loop_gain_over_persistence_std,open_loop_observed_vs_shuffled_gain_mean,open_loop_observed_vs_shuffled_gain_std,open_loop_gain_vs_no_action_mean,open_loop_gain_vs_no_action_std,open_loop_nll_mean,open_loop_nll_std,open_loop_cov90_mean,open_loop_cov90_std,open_loop_width90_mean,open_loop_width90_std,open_loop_dynamic_rmse_mean,open_loop_dynamic_mae_mean,open_loop_sparse_labs_rmse_mean,open_loop_sparse_labs_mae_mean,open_loop_action_relevant_rmse_mean,open_loop_action_relevant_mae_mean,horizon_degradation,claim_boundary,contract_id,frozen_task_id,cohort_label,action_view,action_level,timing_convention,frozen_reference,leakage_negative_control
KDD-070,kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,af_flutter_rate_control,clean_world_model_transition,KDD-compatible clean E211/E225-style residual ensemble,adapted_not_exact_five_member_residual_ensemble,completed,,3,24800,1.3350534089995563,full_train_rows=173502;ensemble_members=5;validation_residual_scale;solver=closed_form_cuda,0.6875384166631543,0.00027114452645851027,0.317991000346104,0.0005552988283975242,0.07759410131120781,0.00027114452645851027,0.00010964404278183497,1.3367355675530021e-05,0.0002319086861407952,5.634347443627612e-06,-1.0598963101704915,0.028366742609748766,0.9568264822180804,0.00013430033794184805,3.183075428009033,0.061497697244859775,0.795741079262749,0.4251451894120719,1.3393483133040494,0.6972645842576112,0.847510852567367,0.4919946947124238,1.0363888763816178,0.0107095093136081,0.5769517243503001,0.012033305840236982,0.08893862085150987,0.0107095093136081,-0.0030691503377174487,2.7100284026805525e-05,-0.011354526064245881,0.00023785055128174755,-0.4954764743645986,0.014209839884538887,0.8446994797704347,0.002157877253629121,3.208644231160482,0.0851730254948368,1.2002066194244045,0.77115418156728,1.7885481004728525,1.0235721857121882,1.4680297383712928,1.0983234747644928,0.3488504597184635,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,kdd2027_af_rate_anticoag_compact_3bin,AF/flutter rate control,rate_rhythm_control__binary,binary,previous_window,False,False
KDD-070,kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,af_flutter_rate_control,dreamer_v1_gaussian_rssm,Dreamer V1-style Gaussian RSSM,style_adapter_distinct_gaussian,completed,,3,16208,4.195513008999569,full_train_episodes=10206;epochs=2,0.7632912199065514,0.0005188527975028307,0.34275100139780085,0.004029362869131699,0.0018412980678107482,0.0005188527975028307,6.270602795536521e-05,2.7634424995917317e-05,7.214841037309998e-06,5.36859320251788e-06,-0.10162048538525899,0.15655757353428235,0.9499571927623055,0.005762344332294353,2.4955079555511475,0.03666972299877163,0.8839005893617728,0.45307771882869413,1.412207774864273,0.7521053472286526,0.9026630133106964,0.5155205455887338,1.2475346273619683,0.11286606851510404,0.8339319838041598,0.10306778762440322,-0.12220713012884062,0.11286606851510404,0.004024182062450106,0.004536859988622361,-0.015418647586801079,0.021652786438627534,27.89439312616984,20.601072008408604,0.6282128495528307,0.04532152823289988,2.6196696758270264,0.02594047695064635,1.414625917572745,1.0070054615084252,1.9397642662276864,1.2178647307406418,1.513810966714362,1.1387350007902424,0.48424340745541694,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,kdd2027_af_rate_anticoag_compact_3bin,AF/flutter rate control,rate_rhythm_control__binary,binary,previous_window,False,False
KDD-070,kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,af_flutter_rate_control,dreamer_v3_categorical_rssm,Dreamer V3-style categorical RSSM,style_adapter_distinct_categorical,completed,,3,14640,3.9247270469995783,full_train_episodes=10206;epochs=2,0.7632797466834518,3.732632201523625e-05,0.3417842559039334,0.002511458499671896,0.0018527712909102527,3.732632201523625e-05,4.3038103662092673e-05,1.5534604186167267e-05,5.0034670495098986e-05,2.0914572236376533e-05,-0.08448637245843808,0.08221527201604886,0.9458487045148635,0.010430020645899662,2.453019062678019,0.031853715976240406,0.8838497232685198,0.4518891137230164,1.412294394306769,0.7486958265084658,0.9028892960884692,0.5144545503582173,1.0582495483881023,0.008124031259585279,0.6201601286099425,0.012289022957981028,0.06707794884502527,0.008124031259585279,-0.0008823946198072511,0.001328876900694093,0.0018200852048089928,0.0012551194231656855,62.84583346048991,31.182068484635334,0.6057830872546273,0.009145115888163866,2.462533712387085,0.017303898426927762,1.2168223409869252,0.7707614622216803,1.9327568530659558,1.1608791987585318,1.235166662931447,0.8614369909150222,0.2949698017046505,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,kdd2027_af_rate_anticoag_compact_3bin,AF/flutter rate control,rate_rhythm_control__binary,binary,previous_window,False,False
KDD-070,kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,af_flutter_rate_control,gru_sequence,GRU sequence,exact_local,completed,,3,11632,1.6706456989995786,full_train_episodes=10206;epochs=2,0.7601506790312915,0.0003577133660823108,0.3403167543237722,0.0005096150811505323,0.0049818389430705086,0.0003577133660823108,2.8588538698951876e-05,2.4414319605081895e-05,-6.761042704176805e-06,2.4373262297377088e-05,-0.16185659418503442,0.055676910557023146,0.9315990110996847,0.002857902589080194,2.3006844520568848,0.031000028212643818,0.8803244432479689,0.45117602878163865,1.4047784734334314,0.7476483954362815,0.9007929104637361,0.5159326938154832,1.246631473553089,0.05983206046562999,0.8222267440224192,0.024299057731761133,-0.12130397631996141,0.059832060465629985,4.689176676064832e-06,0.0014771923803560418,0.0007186120157147702,0.0045385394381605125,21.551034291585285,4.973500583991899,0.5812725185362888,0.016857708537466373,2.5468294620513916,0.1069724375817999,1.4199909712539052,0.9958028785346532,2.00555053655689,1.3146858619601485,1.489693492202477,1.090909414813832,0.4864807945217975,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,kdd2027_af_rate_anticoag_compact_3bin,AF/flutter rate control,rate_rhythm_control__binary,binary,previous_window,False,False
KDD-070,kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,af_flutter_rate_control,grud_missingness_aware,GRU-D missingness-aware,explicit_local,completed,,3,16728,4.202244148000318,full_train_episodes=10206;epochs=2,0.7558949706157229,0.0017794297101497716,0.34049781481197444,7.707265831450923e-05,0.009237547358639242,0.0017794297101497716,6.270127208526007e-05,7.693273543524484e-05,-3.506769348970984e-05,4.802257401398381e-05,-0.11721226076285045,0.03742230837355854,0.9294857707176125,0.001296235481336314,2.200465281804403,0.02268563539684735,0.87535135057499,0.4505872925198919,1.3972410516536733,0.7435455970541782,0.8970966817088634,0.51432750141028,1.2263455793354012,0.06819309348911515,0.785546034074407,0.047870538902395524,-0.1010180821022737,0.06819309348911515,-0.0007080800786147812,0.0033003831369006476,0.007129387417419937,0.004121737985071391,12.965176423390707,13.175395982538044,0.663775011198105,0.057463388229980705,2.6339616775512695,0.1883308261980055,1.4024714141744736,0.9633714020029785,2.0303981148111228,1.3358333949717436,1.3881491465444762,1.0224672403662576,0.47045060871967836,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,kdd2027_af_rate_anticoag_compact_3bin,AF/flutter rate control,rate_rhythm_control__binary,binary,previous_window,False,False
KDD-070,kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,af_flutter_rate_control,no_action_control,No-action control,clean_world_model_control,completed,,3,24800,0.0,derived_from_same_fitted_clean_world_model,0.6877703253492952,0.0002767513482450136,0.31829800173531736,0.0005658736370607988,0.07736219262506701,0.00027675134824501366,nan,nan,nan,nan,-1.0596309502919514,0.028365980248471437,0.9568807252233889,0.00014211542012259562,3.183075428009033,0.061497697244859775,0.7960123082316968,0.4255593900736308,1.3393146514652827,0.6972421467997227,0.8478876790790796,0.4918846193142881,1.0250343503173716,0.010478928083399064,0.5696488344876389,0.011937299154557914,0.10029314691575575,0.010478928083399064,nan,nan,nan,nan,-0.5314687689145406,0.013190679382544934,0.8497015795898669,0.002251446966645363,3.208644231160482,0.0851730254948368,1.1869769202579248,0.7613003851745278,1.7886292946974596,1.0239193897462577,1.4302744509876202,1.0689087889496482,0.3372640249680764,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,kdd2027_af_rate_anticoag_compact_3bin,AF/flutter rate control,rate_rhythm_control__binary,binary,previous_window,False,False
KDD-070,kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,af_flutter_rate_control,persistence_locf,Persistence / LOCF,exact_local,completed,,1,0,0.0010193399998570385,deterministic_full_test,0.7651325179743621,0.0,0.3439669620852035,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.886161077016145,0.4602563882440838,1.4136146265610476,0.7380999075214445,0.9031711010395594,0.5110861840712211,1.1253274972331275,0.0,0.5989430937403998,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3034745585275433,0.8004447476949077,1.854785110988409,0.9811102115128326,1.2072558746169764,0.8028918584240776,0.3601949792587654,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,kdd2027_af_rate_anticoag_compact_3bin,AF/flutter rate control,rate_rhythm_control__binary,binary,previous_window,False,False
KDD-070,kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,af_flutter_rate_control,previous_window_distinct,Previous-window distinct,exact_local,completed,,1,0,0.0010005220001403359,deterministic_full_test,0.8485876580037275,0.0,0.4068383226548741,0.0,-0.08345514002936538,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9827783555469527,0.544178578036167,1.5451971093214445,0.8179371302557816,1.0023389770022046,0.603520378003688,1.1253274972331275,0.0,0.5989430937403998,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3034745585275433,0.8004447476949077,1.854785110988409,0.9811102115128326,1.2072558746169764,0.8028918584240776,0.27673983922940004,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,kdd2027_af_rate_anticoag_compact_3bin,AF/flutter rate control,rate_rhythm_control__binary,binary,previous_window,False,False
KDD-070,kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,af_flutter_rate_control,ridge_residual,Ridge residual,exact_local,completed,,3,4960,0.29523733399992125,full_train_rows=173502;alpha=1;solver=closed_form_cuda,0.6873519640922456,0.0,0.31826225695654853,0.0,0.07778055388211647,0.0,0.00010951224733942351,8.809594565086308e-06,0.0002294566643157303,0.0,nan,nan,nan,nan,nan,nan,0.7955189552859431,0.4255194509737677,1.3389540500258903,0.6971504283612874,0.8470041742078372,0.49173184604162445,1.0290339443777237,0.0,0.5653140984730333,0.0,0.09629355285540386,0.0,-0.0031776799779568896,5.2315528355608284e-05,-0.011651270142365444,0.0,nan,nan,nan,nan,nan,nan,1.1916477621186021,0.7554527834360591,1.790780798901978,1.0267141584572426,1.4578200717007743,1.0920937708037584,0.341681980285478,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,kdd2027_af_rate_anticoag_compact_3bin,AF/flutter rate control,rate_rhythm_control__binary,binary,previous_window,False,False
KDD-070,kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,af_flutter_rate_control,sepsisagent_style_adapted,SepsisAgent-style transition,adapted_not_exact,completed,,3,24192,1.9315615450000223,full_train_episodes=10206;epochs=2,0.7615531854232672,0.0012125944813577716,0.34131547255232747,5.726049382540143e-05,0.0035793325510948457,0.0012125944813577713,7.461274278119934e-05,0.00011450548589077064,1.0100918163225003e-05,7.602563955236238e-06,-0.06895390649636586,0.04215902162479216,0.9546584396244594,0.003087496206973212,2.4255358378092446,0.037912994988515324,0.8819328179091589,0.4522208944921399,1.4083236768340701,0.74832840347419,0.9019912273659371,0.5144290327584492,1.0549802600587965,0.009897246222738363,0.6313880606706134,0.005976642513816057,0.070347237174331,0.009897246222738363,0.0008443692574345482,0.0015664240959482887,6.63266311158317e-05,0.0014822400640169024,15.2665163675944,2.838468886209088,0.6364600231846907,0.018435952666592904,2.4968316555023193,0.09233268217469398,1.2119820879239296,0.7900926238977122,1.9002504020107704,1.1563508830240288,1.2316430295543705,0.8689706113316666,0.2934270746355293,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,kdd2027_af_rate_anticoag_compact_3bin,AF/flutter rate control,rate_rhythm_control__binary,binary,previous_window,False,False
KDD-070,kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,af_flutter_rate_control,shuffled_action_control,Shuffled-action control,clean_world_model_control,completed,,3,24800,0.0,derived_from_same_fitted_clean_world_model,0.6876480607059362,0.00028191354703329405,0.3182032856433437,0.0005638994600684068,0.07748445726842597,0.00028191354703329405,nan,nan,nan,nan,-1.0597813129425049,0.028349612451636898,0.9567062528764171,0.00015312859972226216,3.183075428009033,0.061497697244859775,0.7958686396525819,0.4254314184528665,1.3393385909236857,0.6972764997748729,0.8475959229058428,0.49206862812298086,1.0333197260439002,0.010707488278999332,0.5753722726799918,0.012213210852308764,0.09200777118922732,0.010707488278999332,nan,nan,nan,nan,-0.5022984147071838,0.014886508649128454,0.845482927713087,0.0021557563755209186,3.208644231160482,0.0851730254948368,1.1966271578847294,0.7690254301070739,1.7884189870565994,1.0234019082505046,1.4590161619400712,1.0928459706384857,0.345671665337964,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,kdd2027_af_rate_anticoag_compact_3bin,AF/flutter rate control,rate_rhythm_control__binary,binary,previous_window,False,False
KDD-070,kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,af_flutter_rate_control,transformer_sequence,Causal Transformer sequence,exact_local,completed,,3,15696,2.1462668010003654,full_train_episodes=10206;epochs=2,0.7553615710050182,0.0020608054277945053,0.3467678677429767,0.0015002773859056537,0.009770946969343849,0.0020608054277945053,4.0182480933885025e-05,1.784808162171361e-05,3.110763803563602e-05,4.4226746188890015e-05,-0.07935445755720139,0.010389504151824358,0.9315721692001505,0.0019249928996310029,2.3084338506062827,0.07378406779316585,0.8746133605036484,0.4590060319300519,1.3995984405157127,0.7516701442054151,0.9006147031181727,0.52464418873127,1.739076517267839,0.12284519068520015,1.10841274731457,0.0616479497040859,-0.6137490200347117,0.12284519068520015,0.0004324174943219905,0.005522211053336551,0.00024950767401773116,0.003282969702276404,60.873818715413414,39.01587365231796,0.5033885102130632,0.012435378564550735,2.9294461409250894,0.16067430645828742,2.010224280688744,1.424896245834999,2.2478555372184927,1.5143327169660836,2.0741612847440565,1.5656736268980886,0.9837149462628209,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,kdd2027_af_rate_anticoag_compact_3bin,AF/flutter rate control,rate_rhythm_control__binary,binary,previous_window,False,False
KDD-070,kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,af_flutter_rate_control,tree_residual_hgb,Per-feature HGB residual,exact_local,completed,,3,15000,20.874515226999847,hgb_train_rows=50000;max_iter=25,0.6891476171284326,0.0003211628706103732,0.31145520304329216,0.00022583308167857958,0.07598490084592939,0.0003211628706103732,4.81805763593209e-06,6.951847100733677e-06,-6.191888131334977e-06,9.810149561816446e-06,nan,nan,nan,nan,nan,nan,0.7977344363579894,0.41647070778677725,1.3325837136613459,0.6934231885771185,0.847993793700756,0.49138148361581074,1.0629563384745204,0.16703174442108787,0.4889552875345344,0.010210157602013579,0.062371158758607104,0.16703174442108787,1.1922093744454187e-05,1.7028069520183952e-05,9.426860507015059e-06,4.037046661893289e-06,nan,nan,nan,nan,nan,nan,1.2311942342761049,0.6523602529729077,1.7814096205350038,0.9582565915078883,1.164915270458591,0.8139089239789251,0.3738087213460878,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_af_rate_anticoag_compact_3bin__timing_previous_window,kdd2027_af_rate_anticoag_compact_3bin,AF/flutter rate control,rate_rhythm_control__binary,binary,previous_window,False,False
KDD-070,kdd2027_aki_diuretic_rrt_factorized_3bin__action_binary,aki_diuretic_fluid_balance,clean_world_model_transition,KDD-compatible clean E211/E225-style residual ensemble,adapted_not_exact_five_member_residual_ensemble,completed,,3,24800,1.5179769979999946,full_train_rows=194939;ensemble_members=5;validation_residual_scale;solver=closed_form_cuda,0.7147332168178857,0.00021139862186048182,0.35173114988757287,0.00020820548168405467,0.07410705954994627,0.00021139862186048182,9.124142535454904e-05,2.7367437973183416e-06,5.456663878855572e-05,6.093118275314014e-06,-1.1392382780710857,0.009200647368948127,0.9517670400390984,3.893817339003016e-05,1.8908292849858601,0.001300176449830408,0.8258686480410904,0.468897164558378,1.2984202314771078,0.6667131806335141,0.8247658160360429,0.46548652500410054,1.1572132589052895,0.002945002806834325,0.670196257624434,0.0023328255336740687,0.02835914775851922,0.002945002806834325,0.0014450602029657162,4.991094754159293e-05,0.005283150234354143,0.00013112292670792994,-0.5014615853627523,0.01616092659174781,0.8186396987056771,0.001184150397406838,1.8958721160888672,0.0009187138135284767,1.337683468129842,0.8919568895607659,1.9534547016607526,1.1044308236445317,1.5338107134002055,1.1084958524690418,0.44248004208740377,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_aki_diuretic_rrt_factorized_3bin__action_binary,kdd2027_aki_diuretic_rrt_factorized_3bin,AKI / renal dysfunction,diuretic__binary,binary,current_window,False,False
KDD-070,kdd2027_aki_diuretic_rrt_factorized_3bin__action_binary,aki_diuretic_fluid_balance,dreamer_v1_gaussian_rssm,Dreamer V1-style Gaussian RSSM,style_adapter_distinct_gaussian,completed,,3,16208,5.923317953999685,full_train_episodes=11467;epochs=2,0.7872760600826595,0.0009385754008039467,0.37905461773642063,0.0020437864936066266,0.0015642162851724855,0.0009385754008039467,1.887235820855852e-05,2.1357467347196575e-05,-5.292972100168214e-06,2.142260288337027e-05,-0.040237151086330414,0.028970192696534315,0.9436385651769473,0.006832819200626876,2.100751002629598,0.015487658065245494,0.9102460758186268,0.5008945875273995,1.370447722908077,0.7232886496006053,0.8609146889084518,0.4884760356049032,1.3346761012895358,0.05812025675878711,0.9104053912733504,0.050688846535397944,-0.14910369462572715,0.05812025675878711,0.0015374156940288024,0.0024589563359978203,-0.004120767916363954,0.007232215603672186,31.659749507904053,19.45441841020944,0.5572474963333328,0.02043604811904032,2.15398637453715,0.02671596914879873,1.5211889523911537,1.1065745843719732,2.0531310061353927,1.2875235070229196,1.5149158634203257,1.0856653356920745,0.5474000412068764,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_aki_diuretic_rrt_factorized_3bin__action_binary,kdd2027_aki_diuretic_rrt_factorized_3bin,AKI / renal dysfunction,diuretic__binary,binary,current_window,False,False
KDD-070,kdd2027_aki_diuretic_rrt_factorized_3bin__action_binary,aki_diuretic_fluid_balance,dreamer_v3_categorical_rssm,Dreamer V3-style categorical RSSM,style_adapter_distinct_categorical,completed,,3,14640,5.680216143000052,full_train_episodes=11467;epochs=2,0.7868762837891597,0.00017803537873060243,0.3756276527853643,0.0003956712995813696,0.0019639925786721544,0.00017803537873060243,2.305058922202896e-05,2.2246721143264848e-05,1.9659796766953914e-05,1.8923077621306482e-05,-0.21198761959870657,0.06520216497948318,0.936406413243052,0.007281005285692025,2.092604319254557,0.010876093035467979,0.909755198814285,0.4967387375477479,1.3694009786472263,0.7164499812767513,0.8600738928033375,0.48790003644400054,1.0920543389594617,0.01133921103241267,0.6516233800651294,0.0030872387441719983,0.09351806770434694,0.01133921103241267,0.0002998172989359116,0.0003844724352928356,0.000515319896373212,0.0001748730791707303,78.65343602498372,23.251895760941455,0.5952090155386505,0.030298479213754025,2.091860294342041,0.011885399286846534,1.2558330594611946,0.8202379861813363,1.956625322706962,1.1287740504327404,1.4021112639900715,0.9613244260716799,0.30517805517030194,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_aki_diuretic_rrt_factorized_3bin__action_binary,kdd2027_aki_diuretic_rrt_factorized_3bin,AKI / renal dysfunction,diuretic__binary,binary,current_window,False,False
KDD-070,kdd2027_aki_diuretic_rrt_factorized_3bin__action_binary,aki_diuretic_fluid_balance,gru_sequence,GRU sequence,exact_local,completed,,3,11632,2.232672386000104,full_train_episodes=11467;epochs=2,0.7855081278068563,0.0006996863017874167,0.3745666325267549,0.0009261676266001481,0.003332148560975634,0.0006996863017874167,3.6383704976975886e-06,1.3578491942224649e-05,2.4202521345569514e-06,1.1437990167204677e-05,-0.27684610585371655,0.06906047142490776,0.9327137345977309,0.002159431982019862,2.0540608565012612,0.008445863128093464,0.9082207640913434,0.4964282410781011,1.3659198501270573,0.7160183380910126,0.8590601482930644,0.48710816247820893,1.279748174008594,0.07184572656323832,0.835993051515012,0.04104647428272796,-0.09417576734478539,0.07184572656323832,0.0005588314706440981,0.00036951253929569497,-0.0038919803340765244,0.005434825019112116,34.63419691721598,19.60756212749319,0.556949199299169,0.01824112202896028,2.1733997662862143,0.0710967301381079,1.4581256223012626,1.0234355376121107,2.0269179310655536,1.2638244138146055,1.4591447862509392,1.0459735031780852,0.4942400462017378,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_aki_diuretic_rrt_factorized_3bin__action_binary,kdd2027_aki_diuretic_rrt_factorized_3bin,AKI / renal dysfunction,diuretic__binary,binary,current_window,False,False
KDD-070,kdd2027_aki_diuretic_rrt_factorized_3bin__action_binary,aki_diuretic_fluid_balance,grud_missingness_aware,GRU-D missingness-aware,explicit_local,completed,,3,16728,5.756011610999394,full_train_episodes=11467;epochs=2,0.78335155014959,0.00017083936408600497,0.37403687587523593,0.0008045143945708649,0.005488726218241924,0.00017083936408600497,1.4152197894690133e-05,2.1337893725245685e-05,7.101095760779034e-06,1.4958281818697456e-05,-0.22911509374777475,0.05579670749605769,0.9329848269423789,0.002760857363794419,2.023029088973999,0.015476650418169277,0.9057174821873589,0.49541605810483375,1.3633533422210997,0.7136144444407903,0.8564763278827255,0.4852805125613597,1.2013880152936194,0.01705696837859311,0.7850707532525368,0.017464453764393578,-0.015815608629810834,0.01705696837859311,-0.00028337840900253636,0.0024806890145535887,-0.001038527879897888,0.007133666436693522,60.37260945638021,19.21654015063229,0.5571310411711954,0.007105487381003052,2.1788575649261475,0.0141855047086535,1.3718048024235057,0.9637985472365962,2.0509906904698103,1.3426194567038667,1.5294611630941735,1.1165804207877073,0.41803646514402937,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_aki_diuretic_rrt_factorized_3bin__action_binary,kdd2027_aki_diuretic_rrt_factorized_3bin,AKI / renal dysfunction,diuretic__binary,binary,current_window,False,False
KDD-070,kdd2027_aki_diuretic_rrt_factorized_3bin__action_binary,aki_diuretic_fluid_balance,no_action_control,No-action control,clean_world_model_control,completed,,3,24800,0.0,derived_from_same_fitted_clean_world_model,0.7147877834566742,0.00021748977468803206,0.35174124653854716,0.0002076318273079646,0.07405249291115772,0.00021748977468803206,nan,nan,nan,nan,-1.1388529141743977,0.009237020042030466,0.9517360171475454,4.3303360341246495e-05,1.8908292849858601,0.001300176449830408,0.8259322637831272,0.46891041830742247,1.298502805750999,0.6667433199143264,0.824979156006941,0.46589289213867097,1.1624964091396437,0.003075718277205675,0.6732009473574158,0.002371227453340158,0.023075997524165077,0.003075718277205675,nan,nan,nan,nan,-0.49125463763872784,0.016485783524085987,0.8175319428396065,0.0011502836646752291,1.8958721160888672,0.0009187138135284767,1.3438350640291992,0.8959995014570223,1.95713877097744,1.1057322985061726,1.5483948022098701,1.1201910440946998,0.44770862568296954,"Benchmark contract sensitivity, recorded-trajectory forecasting, uncertainty, support, and evaluability diagnostics only. Treatment, causal, counterfactual, clinical-utility, policy-optimization, and autonomous-decision claims remain blocked.",kdd2027_aki_diuretic_rrt_factorized_3bin__action_binary,kdd2027_aki_diuretic_rrt_factorized_3bin,AKI / renal dysfunction,diuretic__binary,binary,current_window,False,False
