profile,environment_seed,episode_count,mean_return,return_standard_error,normalized_standard_error,generator_return_range,precision_pass,entrant_id,method,role,paired_precision_pass,jsonl_calls
sepsis,171904,16384,0.38100127600093003,0.006328343339209007,0.002190022474279063,2.88962483880091,True,public_reference,severity,preregistered_control,True,
sepsis,171904,16384,0.21469295812840267,0.006588749112925527,0.0022801399768073768,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
sepsis,171904,16384,0.4678225388944067,0.0061826204886441995,0.002139592796139503,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
sepsis,171905,16384,0.21175595649998485,0.006858413408621707,0.002373461536089128,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
sepsis,171905,16384,0.17540418309417655,0.006656075858918904,0.0023034394532962747,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
sepsis,171905,16384,0.22543125146886567,0.007058870033187943,0.0024428326952356623,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
sepsis,171905,16384,-0.18926555923955615,0.007073608931333131,0.002447933322122336,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
sepsis,171905,16384,0.3676706318267003,0.006389524358733555,0.0022111951257260706,2.88962483880091,True,public_reference,severity,preregistered_control,True,
sepsis,171905,16384,0.20359321828609084,0.0066257866142997715,0.0022929573851009784,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
sepsis,171905,16384,0.44744933967034584,0.00628266141465107,0.002174213527752671,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
sepsis,171906,16384,0.22146801225623933,0.006844903107708094,0.0023687860845453147,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
sepsis,171906,16384,0.19604542993062485,0.0065980621121359455,0.002283362886261008,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
sepsis,171906,16384,0.2343121426880981,0.007044143062527989,0.0024377361960423397,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
sepsis,171906,16384,-0.17206151322223118,0.007055064597045429,0.002441515764369269,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
sepsis,171906,16384,0.3816956074428419,0.006326593886033128,0.002189417048566912,2.88962483880091,True,public_reference,severity,preregistered_control,True,
sepsis,171906,16384,0.21722362148938246,0.006588154645590905,0.002279934252061853,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
sepsis,171906,16384,0.4645365903781038,0.0062008295660700525,0.0021458943329969345,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
sepsis,171907,16384,0.22990544041787198,0.006815032764901888,0.002358448983892968,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
sepsis,171907,16384,0.2031653018951422,0.0065649568805686,0.0022719063016127796,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
sepsis,171907,16384,0.24541272866144498,0.007019166247820547,0.002429092577544858,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
sepsis,171907,16384,-0.16059628518762714,0.007030955102375435,0.002433172295574891,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
sepsis,171907,16384,0.3936871645004808,0.006269456368174366,0.002169643714294747,2.88962483880091,True,public_reference,severity,preregistered_control,True,
sepsis,171907,16384,0.23174051581763236,0.006528975757122239,0.0022594544694706903,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
sepsis,171907,16384,0.47918045194085757,0.006126158332954411,0.002120053181539146,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
sepsis,171908,16384,0.21653373127036163,0.0068548612384077305,0.0023722322518698485,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
sepsis,171908,16384,0.18215501435117537,0.006646463166500959,0.0023001128303074114,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
sepsis,171908,16384,0.23707916348215846,0.007037329172701994,0.002435378142590383,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
sepsis,171908,16384,-0.1734088012816768,0.0070591841922841665,0.0024429414149185792,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
sepsis,171908,16384,0.3728965990985471,0.006362367325846882,0.0022017970085303653,2.88962483880091,True,public_reference,severity,preregistered_control,True,
sepsis,171908,16384,0.21277222074742638,0.006600204644226374,0.0022841043430970854,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
sepsis,171908,16384,0.45439880316780173,0.006252118636952092,0.0021636437204583608,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
respiratory,171901,4096,0.06283981613698505,0.038192049240704004,0.001534526656484947,24.88848862892246,True,public_reference,behavior,preregistered_control,True,
respiratory,171901,4096,0.15923383930194301,0.038098073184637316,0.0015307507720804003,24.88848862892246,True,public_reference,supported_random,preregistered_control,True,
respiratory,171901,4096,0.3663472329562822,0.03841296997205323,0.0015434030786190133,24.88848862892246,True,public_reference,minimum,preregistered_control,True,
respiratory,171901,4096,-0.13997077543495984,0.03833548674796567,0.0015402898632991598,24.88848862892246,True,public_reference,maximum,preregistered_control,True,
respiratory,171901,4096,0.4086984902707722,0.03819664896263884,0.0015347114697134006,24.88848862892246,True,public_reference,severity,preregistered_control,True,
respiratory,171901,4096,0.20458681455418676,0.03808296297146351,0.001530143655537524,24.88848862892246,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
respiratory,171901,4096,0.49120219252065167,0.03826162507784453,0.0015373221591841214,24.88848862892246,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
respiratory,171902,4096,0.02541164996143,0.03754575006709232,0.001508558861362963,24.88848862892246,True,public_reference,behavior,preregistered_control,True,
respiratory,171902,4096,0.09808900874757245,0.03755940292267635,0.0015091074224181395,24.88848862892246,True,public_reference,supported_random,preregistered_control,True,
respiratory,171902,4096,0.2527616391356902,0.037961851957271905,0.0015252775097462981,24.88848862892246,True,public_reference,minimum,preregistered_control,True,
respiratory,171902,4096,-0.16271520534849795,0.03763679813881548,0.0015122171016474838,24.88848862892246,True,public_reference,maximum,preregistered_control,True,
respiratory,171902,4096,0.31028912410026,0.03776162348799792,0.0015172324865124925,24.88848862892246,True,public_reference,severity,preregistered_control,True,
respiratory,171902,4096,0.1415469551120553,0.037600505249376755,0.0015107588817459125,24.88848862892246,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
respiratory,171902,4096,0.4163080963040533,0.037805240491195415,0.0015189849835743996,24.88848862892246,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
respiratory,171903,4096,-0.020476917476625483,0.037757716231781306,0.0015170754960148023,24.88848862892246,True,public_reference,behavior,preregistered_control,True,
respiratory,171903,4096,0.06099620956059794,0.03769748585274433,0.0015146554865102082,24.88848862892246,True,public_reference,supported_random,preregistered_control,True,
respiratory,171903,4096,0.23669423681213242,0.0379379749783931,0.0015243181514166381,24.88848862892246,True,public_reference,minimum,preregistered_control,True,
respiratory,171903,4096,-0.21194063097853938,0.03784928346707306,0.001520754595885308,24.88848862892246,True,public_reference,maximum,preregistered_control,True,
respiratory,171903,4096,0.2817799797074485,0.037855603189610405,0.001521008517392217,24.88848862892246,True,public_reference,severity,preregistered_control,True,
respiratory,171903,4096,0.10633471531747912,0.03774606627896055,0.0015166074100255544,24.88848862892246,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
respiratory,171903,4096,0.38778161494344054,0.03787178522955805,0.0015216586990962537,24.88848862892246,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
respiratory,171904,4096,-0.0363445387677469,0.03804622745354833,0.0015286676511700877,24.88848862892246,True,public_reference,behavior,preregistered_control,True,
respiratory,171904,4096,0.051945606794853744,0.03804092777488283,0.0015284547142278523,24.88848862892246,True,public_reference,supported_random,preregistered_control,True,
respiratory,171904,4096,0.24615111260748335,0.03833814606941039,0.0015403967127541175,24.88848862892246,True,public_reference,minimum,preregistered_control,True,
respiratory,171904,4096,-0.22973198529974714,0.03822443262581747,0.0015358277955615815,24.88848862892246,True,public_reference,maximum,preregistered_control,True,
respiratory,171904,4096,0.27644068867502936,0.038163898774348,0.0015333955927720909,24.88848862892246,True,public_reference,severity,preregistered_control,True,
respiratory,171904,4096,0.09894184580196444,0.03801834800484905,0.0015275474767346307,24.88848862892246,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
respiratory,171904,4096,0.3835070382910425,0.03817983700707388,0.001534035978492715,24.88848862892246,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
respiratory,171905,4096,-0.0021717579214818906,0.03868770114706929,0.001554441562277551,24.88848862892246,True,public_reference,behavior,preregistered_control,True,
respiratory,171905,4096,0.07441654847539508,0.03858664946553716,0.0015503813847778734,24.88848862892246,True,public_reference,supported_random,preregistered_control,True,
respiratory,171905,4096,0.2463385790356772,0.03888779320191925,0.0015624811044865317,24.88848862892246,True,public_reference,minimum,preregistered_control,True,
respiratory,171905,4096,-0.1960235748765342,0.03884112144409889,0.0015606058697739617,24.88848862892246,True,public_reference,maximum,preregistered_control,True,
respiratory,171905,4096,0.2944524142235726,0.03869486856517917,0.0015547295435293152,24.88848862892246,True,public_reference,severity,preregistered_control,True,
respiratory,171905,4096,0.1212206087809208,0.03858810531615959,0.0015504398797168042,24.88848862892246,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
respiratory,171905,4096,0.4071382183280266,0.03870496963782794,0.001555135396725119,24.88848862892246,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
respiratory,171906,4096,-0.01247680776620814,0.03866413652679658,0.00155349475427229,24.88848862892246,True,public_reference,behavior,preregistered_control,True,
respiratory,171906,4096,0.07363769851640622,0.038525782294860755,0.001547935789483442,24.88848862892246,True,public_reference,supported_random,preregistered_control,True,
respiratory,171906,4096,0.2480348932076566,0.038826614377348315,0.0015600229871824604,24.88848862892246,True,public_reference,minimum,preregistered_control,True,
respiratory,171906,4096,-0.20328889471834327,0.03878762936947402,0.0015584566000684998,24.88848862892246,True,public_reference,maximum,preregistered_control,True,
respiratory,171906,4096,0.3016938436245981,0.03864789962234765,0.0015528423681555187,24.88848862892246,True,public_reference,severity,preregistered_control,True,
respiratory,171906,4096,0.12091739377205454,0.03853434940783654,0.0015482800093797769,24.88848862892246,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
respiratory,171906,4096,0.40222885988690005,0.03867706153976082,0.0015540140711804778,24.88848862892246,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
respiratory,171907,4096,0.04172556265814842,0.03795683745033214,0.0015250760307808804,24.88848862892246,True,public_reference,behavior,preregistered_control,True,
respiratory,171907,4096,0.12827605759867894,0.03792429770754418,0.001523768609375221,24.88848862892246,True,public_reference,supported_random,preregistered_control,True,
respiratory,171907,4096,0.3254916653151432,0.03814729980261663,0.0015327286590751978,24.88848862892246,True,public_reference,minimum,preregistered_control,True,
respiratory,171907,4096,-0.15426495498176818,0.03807389833696764,0.00152977944561578,24.88848862892246,True,public_reference,maximum,preregistered_control,True,
respiratory,171907,4096,0.3510789612309984,0.038075041330411605,0.001529825370198064,24.88848862892246,True,public_reference,severity,preregistered_control,True,
respiratory,171907,4096,0.17468066253631537,0.03791869680399993,0.0015235435694530403,24.88848862892246,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
respiratory,171907,4096,0.4595225544362525,0.03809025328850953,0.0015304365747723847,24.88848862892246,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
respiratory,171908,4096,-0.01024005741222702,0.037774594460125016,0.001517753650023885,24.88848862892246,True,public_reference,behavior,preregistered_control,True,
respiratory,171908,4096,0.07249281145901722,0.037685006329818915,0.0015141540690432225,24.88848862892246,True,public_reference,supported_random,preregistered_control,True,
respiratory,171908,4096,0.25309794053533097,0.03784183724674314,0.0015204554125784816,24.88848862892246,True,public_reference,minimum,preregistered_control,True,
respiratory,171908,4096,-0.20123538759091458,0.037839605445427985,0.0015203657405478317,24.88848862892246,True,public_reference,maximum,preregistered_control,True,
respiratory,171908,4096,0.2980355508940773,0.0377522966059348,0.0015168577396886826,24.88848862892246,True,public_reference,severity,preregistered_control,True,
respiratory,171908,4096,0.12094834136626605,0.03774877114732689,0.001516716089520186,24.88848862892246,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
respiratory,171908,4096,0.40008516932766147,0.037785634470436105,0.0015181972290003222,24.88848862892246,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
shock,171901,4096,0.027324030135880202,0.016357919954047496,0.001670902509567442,9.78987095918731,True,public_reference,behavior,preregistered_control,True,
shock,171901,4096,-0.05271662059414488,0.016333439300367212,0.0016684018991117637,9.78987095918731,True,public_reference,supported_random,preregistered_control,True,
shock,171901,4096,0.09814519548199556,0.01646942681703334,0.0016822925333431077,9.78987095918731,True,public_reference,minimum,preregistered_control,True,
shock,171901,4096,-0.3598071176349755,0.01663119017969466,0.0016988160772524901,9.78987095918731,True,public_reference,maximum,preregistered_control,True,
shock,171901,4096,0.13327251017768216,0.01631818654395185,0.0016668438850706239,9.78987095918731,True,public_reference,severity,preregistered_control,True,
shock,171901,4096,-0.023522480475498216,0.016289264787286234,0.0016638896319669631,9.78987095918731,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
shock,171901,4096,0.2062699537525608,0.016333070767583627,0.0016683642548174598,9.78987095918731,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
shock,171902,4096,0.059017168480678096,0.016375852433662397,0.001672734247665897,9.78987095918731,True,public_reference,behavior,preregistered_control,True,
shock,171902,4096,-0.03466516498626975,0.016307729548067734,0.001665775740666299,9.78987095918731,True,public_reference,supported_random,preregistered_control,True,
shock,171902,4096,0.11636682145405394,0.0164510446937074,0.0016804148657617298,9.78987095918731,True,public_reference,minimum,preregistered_control,True,
shock,171902,4096,-0.34269086116719005,0.016723052943454726,0.0017081995271613839,9.78987095918731,True,public_reference,maximum,preregistered_control,True,
shock,171902,4096,0.15019173384553575,0.01629871715405299,0.0016648551571313052,9.78987095918731,True,public_reference,severity,preregistered_control,True,
shock,171902,4096,-0.006358285160807388,0.016323969397973332,0.0016674345827463737,9.78987095918731,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
shock,171902,4096,0.22399255116610844,0.01631044702234357,0.0016660533208598652,9.78987095918731,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
shock,171903,4096,0.03779859193257287,0.01582885118024377,0.0016168600430212182,9.78987095918731,True,public_reference,behavior,preregistered_control,True,
shock,171903,4096,-0.047942960184122314,0.015761930859389078,0.0016100243736713695,9.78987095918731,True,public_reference,supported_random,preregistered_control,True,
shock,171903,4096,0.09770833105667434,0.015939993764350294,0.0016282128570235543,9.78987095918731,True,public_reference,minimum,preregistered_control,True,
shock,171903,4096,-0.3500780297617091,0.01610351571228038,0.0016449160340737715,9.78987095918731,True,public_reference,maximum,preregistered_control,True,
shock,171903,4096,0.13354140580026294,0.0158006624047784,0.001613980661302819,9.78987095918731,True,public_reference,severity,preregistered_control,True,
shock,171903,4096,-0.01869829768243335,0.015745486610032878,0.0016083446529248189,9.78987095918731,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
shock,171903,4096,0.20657671622386192,0.015788123687338475,0.001612699876551703,9.78987095918731,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
shock,171904,4096,-0.019949108215679842,0.016301923379673577,0.0016651826615114908,9.78987095918731,True,public_reference,behavior,preregistered_control,True,
shock,171904,4096,-0.10180605106958203,0.016320766466251958,0.0016671074148261091,9.78987095918731,True,public_reference,supported_random,preregistered_control,True,
shock,171904,4096,0.04344701092885949,0.016372402662403297,0.0016723818659773657,9.78987095918731,True,public_reference,minimum,preregistered_control,True,
shock,171904,4096,-0.4088909649383403,0.01670814642976706,0.0017066768805657534,9.78987095918731,True,public_reference,maximum,preregistered_control,True,
shock,171904,4096,0.07753917654864262,0.016272198661894225,0.0016621463888268691,9.78987095918731,True,public_reference,severity,preregistered_control,True,
shock,171904,4096,-0.07375792519826191,0.01629383524845654,0.001664356488086861,9.78987095918731,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
shock,171904,4096,0.15413715306366216,0.016279428955993373,0.0016628849372846875,9.78987095918731,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
shock,171905,4096,0.0318486446241624,0.01619054482101383,0.0016538057435598582,9.78987095918731,True,public_reference,behavior,preregistered_control,True,
shock,171905,4096,-0.05959678108127618,0.01608417012813662,0.001642939952445688,9.78987095918731,True,public_reference,supported_random,preregistered_control,True,
shock,171905,4096,0.08925112638576134,0.016300350174300676,0.001665021964258232,9.78987095918731,True,public_reference,minimum,preregistered_control,True,
shock,171905,4096,-0.3663114470725017,0.01635696822361662,0.0016708052937374435,9.78987095918731,True,public_reference,maximum,preregistered_control,True,
shock,171905,4096,0.1239520923089619,0.016062696406248383,0.0016407464892245936,9.78987095918731,True,public_reference,severity,preregistered_control,True,
shock,171905,4096,-0.03216219936254526,0.0160454962484097,0.0016389895551536145,9.78987095918731,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
shock,171905,4096,0.19699409346627605,0.016073436055932953,0.001641843505694917,9.78987095918731,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
shock,171906,4096,0.042046666534440474,0.016360019709346002,0.0016711169919959908,9.78987095918731,True,public_reference,behavior,preregistered_control,True,
shock,171906,4096,-0.04319774535516072,0.016325592697666483,0.0016676003969537231,9.78987095918731,True,public_reference,supported_random,preregistered_control,True,
shock,171906,4096,0.10558172591469428,0.01652094300082602,0.0016875547256648906,9.78987095918731,True,public_reference,minimum,preregistered_control,True,
shock,171906,4096,-0.34575947301445253,0.01661126318175895,0.0016967806063030995,9.78987095918731,True,public_reference,maximum,preregistered_control,True,
shock,171906,4096,0.1389987752658462,0.016350816341705775,0.0016701769011941208,9.78987095918731,True,public_reference,severity,preregistered_control,True,
shock,171906,4096,-0.015189601583224053,0.016354475742174985,0.0016705506957501947,9.78987095918731,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
shock,171906,4096,0.21168922451639322,0.01634476759788258,0.0016695590438343647,9.78987095918731,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
shock,171907,4096,0.02160506812467468,0.01660411147969029,0.0016960500857376626,9.78987095918731,True,public_reference,behavior,preregistered_control,True,
shock,171907,4096,-0.0588255651424704,0.016541884316424813,0.0016896938055042568,9.78987095918731,True,public_reference,supported_random,preregistered_control,True,
shock,171907,4096,0.08292343928474419,0.016697084539915696,0.0017055469484249237,9.78987095918731,True,public_reference,minimum,preregistered_control,True,
shock,171907,4096,-0.3618271012514056,0.016805070559733185,0.001716577330772931,9.78987095918731,True,public_reference,maximum,preregistered_control,True,
shock,171907,4096,0.1210932017106403,0.01652981946310967,0.0016884614242639482,9.78987095918731,True,public_reference,severity,preregistered_control,True,
shock,171907,4096,-0.029402706044089826,0.01650265958470651,0.0016856871406685477,9.78987095918731,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
shock,171907,4096,0.19687288055971097,0.016528725803890934,0.0016883497109203,9.78987095918731,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
shock,171908,4096,0.022449166899889742,0.01626265799402363,0.00166117184402333,9.78987095918731,True,public_reference,behavior,preregistered_control,True,
shock,171908,4096,-0.06601976839484278,0.016272432218638666,0.0016621702458057216,9.78987095918731,True,public_reference,supported_random,preregistered_control,True,
shock,171908,4096,0.08289529550071728,0.01639407319451869,0.0016745954326531408,9.78987095918731,True,public_reference,minimum,preregistered_control,True,
shock,171908,4096,-0.3713695340507871,0.01665056612370726,0.0017007952600316479,9.78987095918731,True,public_reference,maximum,preregistered_control,True,
shock,171908,4096,0.11606128492800075,0.016232416325400387,0.0016580827666749854,9.78987095918731,True,public_reference,severity,preregistered_control,True,
shock,171908,4096,-0.03793494465395613,0.016251660792664446,0.0016600485195786025,9.78987095918731,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,11
shock,171908,4096,0.18938055610458637,0.016246231692543234,0.001659493956587543,9.78987095918731,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
aki,171901,16384,0.1954043737186748,0.00694916885566199,0.0024048688820607054,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
aki,171901,16384,0.0635626051312094,0.006867761651656993,0.002376696642221163,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
aki,171901,16384,0.18203373560342,0.0070991748890691314,0.002456780822805715,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
aki,171901,16384,-0.028219203547043967,0.006679174957589921,0.0023114332587068766,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
aki,171901,16384,0.30782021307831653,0.006256099278287124,0.002165021283829765,2.88962483880091,True,public_reference,severity,preregistered_control,True,
aki,171901,16384,0.13686643336970356,0.006711785325700174,0.0023227185880937136,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
aki,171901,16384,0.5115218992057774,0.005485233463998023,0.0018982510775600188,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
aki,171902,16384,0.20758837219826895,0.006922179308169507,0.0023955287258127116,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
aki,171902,16384,0.0901257664008291,0.0067851873783546296,0.002348120519745476,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
aki,171902,16384,0.21082101235607062,0.007047996300659014,0.0024390696695366443,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
aki,171902,16384,-0.002492231406054421,0.006580761655327418,0.002277375791820158,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
aki,171902,16384,0.32128492021039445,0.006154055824723388,0.002129707546145367,2.88962483880091,True,public_reference,severity,preregistered_control,True,
aki,171902,16384,0.16488729851464012,0.00660330388844732,0.0022851768851722123,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
aki,171902,16384,0.526621878064609,0.005374456038622805,0.0018599148119355904,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
aki,171903,16384,0.19947438300607523,0.006940455895216347,0.002401853625433392,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
aki,171903,16384,0.07831351073407414,0.00683056629002806,0.0023638246039103467,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
aki,171903,16384,0.206299432001319,0.007056278349111812,0.002441935802309864,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
aki,171903,16384,-0.026150321777065947,0.006675178748189073,0.0023100503077621076,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
aki,171903,16384,0.30871422947558,0.0062135267183684615,0.0021502883817080044,2.88962483880091,True,public_reference,severity,preregistered_control,True,
aki,171903,16384,0.14533391013967123,0.0066785749240755475,0.002311225607697543,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
aki,171903,16384,0.5271957129440865,0.005386125412943372,0.0018639531819564575,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
aki,171904,16384,0.18694246608258258,0.006961848192135013,0.0024092567653259543,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
aki,171904,16384,0.051618487692670065,0.006888350670073864,0.002383821794988543,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
aki,171904,16384,0.18866348735845054,0.007083663414716655,0.002451412833804446,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
aki,171904,16384,-0.059256800807278284,0.006776508596290894,0.0023451170910833187,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
aki,171904,16384,0.2816744322633573,0.006326450692513133,0.0021893674942032896,2.88962483880091,True,public_reference,severity,preregistered_control,True,
aki,171904,16384,0.12712174005518018,0.006731276667278956,0.0023294638725739193,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
aki,171904,16384,0.5181581234053468,0.005483272938240461,0.0018975726068702473,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
aki,171905,16384,0.20479437745762374,0.00691972588562741,0.002394679680459435,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
aki,171905,16384,0.08206297813188873,0.006808091387546238,0.002356046811381698,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
